"START_TIME";"FIRST";"HIGH";"LOW";"LAST";"VOLUME"
"23.01.2006 00:00:00";"239.5";"239.5";"218.49";"218.85";"5120765"
"24.01.2006 00:00:00";"221";"224.68";"219.66";"223.8";"8983192"
"25.01.2006 00:00:00";"225.5";"231";"225";"228.46";"15474769"
"26.01.2006 00:00:00";"228.2";"229.41";"223.51";"225.01";"7588759"
"27.01.2006 00:00:00";"225.75";"231.5";"224";"228.25";"12729718"
"30.01.2006 00:00:00";"231.04";"231.07";"215";"216.92";"17251930"
"31.01.2006 00:00:00";"218";"224.23";"215.71";"218.14";"11737232"
"01.02.2006 00:00:00";"219.5";"223.99";"215";"223.99";"8564735"
"02.02.2006 00:00:00";"223.95";"224.5";"220";"220.66";"5446544"
"03.02.2006 00:00:00";"218.8";"221.3";"217.01";"220.7";"5387994"
"06.02.2006 00:00:00";"221.63";"222.45";"219.16";"220.12";"6375694"
"07.02.2006 00:00:00";"220";"220.7";"218.2";"220.22";"8270432"
"08.02.2006 00:00:00";"218.26";"221.59";"215.5";"221";"9434350"
"09.02.2006 00:00:00";"221.49";"224.8";"220.5";"222.02";"9777969"
"10.02.2006 00:00:00";"222.25";"223.6";"221.51";"222";"5918603"
"13.02.2006 00:00:00";"221.98";"222";"218.57";"219.95";"7879015"
"14.02.2006 00:00:00";"219.84";"220.85";"218.6";"219.95";"3791527"
"15.02.2006 00:00:00";"217.93";"220";"217.93";"219.55";"3549036"
"16.02.2006 00:00:00";"219.96";"220.47";"218.93";"220";"4514626"
"17.02.2006 00:00:00";"220.5";"227.33";"220.5";"226.36";"19229246"
"20.02.2006 00:00:00";"227.57";"229.99";"227.37";"228.2";"8382896"
"21.02.2006 00:00:00";"230";"230.16";"224.55";"225.14";"10824604"
"22.02.2006 00:00:00";"225.1";"226.5";"224.11";"225.22";"5997475"
"26.02.2006 00:00:00";"225.49";"229.6";"225.38";"227.52";"8903738"
"27.02.2006 00:00:00";"227.78";"228.2";"225.05";"225.21";"9312360"
"28.02.2006 00:00:00";"225.21";"225.3";"217.01";"218.26";"11439450"
"01.03.2006 00:00:00";"219";"220.5";"214.6";"217.16";"11094561"
"02.03.2006 00:00:00";"218.87";"220.86";"217.5";"218.55";"7795473"
"03.03.2006 00:00:00";"220";"228.9";"220";"227.91";"28820558"
"06.03.2006 00:00:00";"230.05";"239.37";"230.05";"231.85";"25733617"
"07.03.2006 00:00:00";"230.5";"230.5";"221.97";"223.16";"18790992"
"09.03.2006 00:00:00";"219.01";"221.8";"215.11";"218.87";"16448058"
"10.03.2006 00:00:00";"219.8";"221.88";"216.3";"217.54";"12525170"
"13.03.2006 00:00:00";"219";"223.49";"218.21";"223.3";"17012842"
"14.03.2006 00:00:00";"224.83";"225.55";"218.22";"220.35";"15283417"
"15.03.2006 00:00:00";"222";"223.3";"219.55";"221.23";"10883237"
"16.03.2006 00:00:00";"221.43";"223";"219.4";"220.87";"7945604"
"17.03.2006 00:00:00";"221.99";"229.49";"221.41";"228.9";"23128620"
"20.03.2006 00:00:00";"230";"232.2";"224.5";"226.04";"17079872"
"21.03.2006 00:00:00";"224.5";"227.2";"222.6";"223.63";"13182623"
"22.03.2006 00:00:00";"225.5";"225.6";"223.7";"225.02";"6760618"
"23.03.2006 00:00:00";"224.88";"228.25";"224.88";"226.44";"16576205"
"24.03.2006 00:00:00";"226.6";"229.91";"225.55";"228.79";"11702463"
"27.03.2006 00:00:00";"230.56";"235.28";"229.16";"232.18";"22916201"
"28.03.2006 00:00:00";"231.63";"232";"227.79";"228.12";"12231229"
"29.03.2006 00:00:00";"228";"229.3";"227";"228.62";"9397059"
"30.03.2006 00:00:00";"230";"231.49";"229.5";"230.32";"16678143"
"31.03.2006 00:00:00";"230.5";"233.4";"229.5";"230.31";"19236669"
"03.04.2006 00:00:00";"230.99";"232.2";"230.1";"230.52";"9704037"
"04.04.2006 00:00:00";"231.7";"232.8";"230.5";"231.62";"15160396"
"05.04.2006 00:00:00";"232";"240.7";"231.55";"238.5";"30501089"
"06.04.2006 00:00:00";"240";"244.69";"240";"242.73";"31903755"
"07.04.2006 00:00:00";"240.85";"251";"240.85";"250.07";"45204163"
"10.04.2006 00:00:00";"253.64";"268.9";"252";"267.78";"65493539"
"11.04.2006 00:00:00";"270.01";"275.42";"262.4";"264.27";"66831457"
"12.04.2006 00:00:00";"262";"265.99";"258.35";"263.66";"38992063"
"13.04.2006 00:00:00";"266.07";"266.7";"259.81";"262.77";"29093190"
"14.04.2006 00:00:00";"264.53";"268";"262.3";"267.32";"19565698"
"17.04.2006 00:00:00";"269";"271.48";"267.53";"269.81";"33981140"
"18.04.2006 00:00:00";"271";"273.29";"270.3";"272";"39555250"
"19.04.2006 00:00:00";"273.35";"278.3";"273.35";"276.64";"51509915"
"20.04.2006 00:00:00";"279.5";"280.95";"274.11";"277.82";"61824805"
"21.04.2006 00:00:00";"275";"280.4";"273.3";"279.88";"32991840"
"24.04.2006 00:00:00";"281.5";"287.32";"280.5";"286.97";"39985881"
"25.04.2006 00:00:00";"285";"289.22";"283.69";"285.61";"30560159"
"26.04.2006 00:00:00";"285.6";"309.85";"285.5";"308.48";"98647556"
"27.04.2006 00:00:00";"312";"325.4";"297";"305.26";"93593427"
"28.04.2006 00:00:00";"305";"311.77";"302";"309.98";"42900921"
"02.05.2006 00:00:00";"315";"323.05";"315";"320.66";"36980676"
"03.05.2006 00:00:00";"325.13";"327.9";"318.3";"322.18";"39795108"
"04.05.2006 00:00:00";"321.89";"332.49";"320.3";"331.12";"57170522"
"05.05.2006 00:00:00";"332";"338.5";"331.01";"336.12";"51563291"
"06.05.2006 00:00:00";"337.98";"350.79";"337.1";"350.03";"39869234"
"10.05.2006 00:00:00";"353";"359.27";"329.4";"332.53";"101044476"
"11.05.2006 00:00:00";"335";"346.7";"311";"331.04";"130412456"
"12.05.2006 00:00:00";"328.01";"328.9";"316.25";"321.3";"55476727"
"15.05.2006 00:00:00";"314";"316.49";"296.01";"301.54";"79874855"
"16.05.2006 00:00:00";"300";"310.1";"286.52";"307.04";"99973618"
"17.05.2006 00:00:00";"310";"315.99";"290.03";"293.12";"94682915"
"18.05.2006 00:00:00";"284.99";"295";"275.26";"283.69";"99385518"
"19.05.2006 00:00:00";"287";"291";"273.07";"275.36";"53852766"
"22.05.2006 00:00:00";"273";"275.6";"232";"240.68";"103919010"
"23.05.2006 00:00:00";"248";"269.8";"229.54";"265.83";"132608501"
"24.05.2006 00:00:00";"268";"268.5";"246.1";"258.11";"103071075"
"25.05.2006 00:00:00";"254.01";"275.65";"251.15";"273.75";"104596429"
"26.05.2006 00:00:00";"280";"293.45";"277.48";"291.53";"113378262"
"29.05.2006 00:00:00";"296";"300.79";"281.5";"286.59";"89664823"
"30.05.2006 00:00:00";"283.88";"292.8";"271.5";"283.08";"141762733"
"31.05.2006 00:00:00";"272.13";"295.1";"270";"286.02";"134684524"
"01.06.2006 00:00:00";"287.49";"289.69";"280.51";"286.94";"68846115"
"02.06.2006 00:00:00";"292";"302";"292";"299.19";"91152825"
"05.06.2006 00:00:00";"304.25";"306";"295.33";"296.8";"58811025"
"06.06.2006 00:00:00";"289.7";"290.94";"276.5";"278.22";"66662656"
"07.06.2006 00:00:00";"277";"281.5";"265.55";"277.76";"88882785"
"08.06.2006 00:00:00";"268.45";"269.5";"251.22";"254.29";"92187770"
"09.06.2006 00:00:00";"259.93";"264.38";"250.01";"254.41";"65303392"
"13.06.2006 00:00:00";"239";"243.5";"226.4";"227.95";"66468479"
"14.06.2006 00:00:00";"227";"245.8";"219";"242.43";"109212922"
"15.06.2006 00:00:00";"250";"258.6";"246.15";"257.42";"78479541"
"16.06.2006 00:00:00";"268";"273.37";"245";"257.29";"102419983"
"19.06.2006 00:00:00";"258";"269.45";"252.23";"261.04";"63138498"
"20.06.2006 00:00:00";"255.95";"264.98";"250.45";"262.8";"57599999"
"21.06.2006 00:00:00";"265";"268.45";"255.53";"263.94";"61222244"
"22.06.2006 00:00:00";"269.9";"272.5";"259";"260.74";"54188778"
"23.06.2006 00:00:00";"259.67";"262.59";"256.5";"259.9";"31641356"
"26.06.2006 00:00:00";"260.48";"262.37";"252.75";"257.51";"25042926"
"27.06.2006 00:00:00";"260.24";"268.85";"257.33";"265.16";"46159786"
"28.06.2006 00:00:00";"262.28";"267.49";"259.5";"266.65";"44203361"
"29.06.2006 00:00:00";"268.5";"276.75";"264.5";"275.83";"66624517"
"30.06.2006 00:00:00";"286.5";"289.48";"278.2";"280.17";"74464570"
"03.07.2006 00:00:00";"283.56";"286.67";"282";"285.22";"33746291"
"04.07.2006 00:00:00";"286.9";"287.97";"281.01";"286.81";"31216071"
"05.07.2006 00:00:00";"285.5";"285.83";"271.5";"274.04";"42190688"
"06.07.2006 00:00:00";"275";"285.33";"272.14";"284.37";"58249850"
"07.07.2006 00:00:00";"285";"285.45";"275.02";"278.59";"55969281"
"10.07.2006 00:00:00";"274.29";"280.3";"274.29";"279.78";"23701179"
"11.07.2006 00:00:00";"279";"280.85";"273.6";"274.52";"25861566"
"12.07.2006 00:00:00";"277.16";"281.2";"275.61";"276.49";"33239478"
"13.07.2006 00:00:00";"275";"277.39";"259.22";"260.89";"67389730"
"14.07.2006 00:00:00";"257.5";"271.33";"252.54";"263.77";"76760356"
"17.07.2006 00:00:00";"261.51";"264";"254.5";"260.14";"35190411"
"18.07.2006 00:00:00";"257";"264.93";"254.5";"262.82";"43166171"
"19.07.2006 00:00:00";"263.5";"271.84";"257.9";"269.39";"44901065"
"20.07.2006 00:00:00";"276.77";"277.3";"267.67";"269.5";"47245060"
"21.07.2006 00:00:00";"267";"269.13";"264.5";"265.76";"30798464"
"24.07.2006 00:00:00";"265.95";"272.14";"264.61";"270.75";"29632615"
"25.07.2006 00:00:00";"275";"275";"269.5";"270.85";"36061136"
"26.07.2006 00:00:00";"272";"273.08";"269.8";"270.57";"19531276"
"27.07.2006 00:00:00";"272";"281.49";"271.53";"280.47";"58965455"
"28.07.2006 00:00:00";"279";"281.21";"276.2";"279.78";"42125392"
"31.07.2006 00:00:00";"282";"282.5";"276.75";"277.83";"27045201"
"01.08.2006 00:00:00";"278.28";"282.36";"274.6";"275.36";"39404395"
"02.08.2006 00:00:00";"275.01";"280.87";"275.01";"280.14";"24390754"
"03.08.2006 00:00:00";"282";"284.89";"277.51";"283.25";"48640970"
"04.08.2006 00:00:00";"285";"292.5";"282.11";"290.5";"51377623"
"07.08.2006 00:00:00";"288";"295.5";"286.5";"294.7";"51409438"
"08.08.2006 00:00:00";"296";"299.69";"293.15";"294.17";"63939653"
"09.08.2006 00:00:00";"295.1";"306.8";"294.7";"305.63";"79495968"
"10.08.2006 00:00:00";"303";"308.52";"298.13";"305.83";"100646546"
"11.08.2006 00:00:00";"307.1";"314.85";"307";"313.03";"75709734"
"14.08.2006 00:00:00";"315";"319.4";"311.55";"312.95";"74819781"
"15.08.2006 00:00:00";"312.94";"313.49";"302.8";"312.25";"107687746"
"16.08.2006 00:00:00";"314.5";"317.1";"308.53";"312.63";"81026592"
"17.08.2006 00:00:00";"314";"314.1";"304.55";"306.01";"49324506"
"18.08.2006 00:00:00";"305.2";"306.44";"289.45";"293";"94323796"
"21.08.2006 00:00:00";"295.99";"303.25";"291.21";"299.97";"72284489"
"22.08.2006 00:00:00";"302";"307.99";"301.2";"306.69";"56234892"
"23.08.2006 00:00:00";"306.5";"312.39";"301.22";"309.56";"72545071"
"24.08.2006 00:00:00";"306.27";"311.3";"303.06";"308.51";"53174519"
"25.08.2006 00:00:00";"311.38";"314.8";"310";"313.52";"50896586"
"28.08.2006 00:00:00";"312.5";"313.67";"310.36";"311.18";"24132777"
"29.08.2006 00:00:00";"312";"317.78";"307.54";"309.52";"76036879"
"30.08.2006 00:00:00";"310";"314.77";"310";"312.38";"45231155"
"31.08.2006 00:00:00";"314.99";"318.2";"311.91";"312.97";"82129714"
"01.09.2006 00:00:00";"313.5";"314.36";"308.67";"309.23";"54793135"
"04.09.2006 00:00:00";"312.01";"313.2";"307.01";"311.3";"36094154"
"05.09.2006 00:00:00";"310.5";"311.49";"308.2";"310.65";"44609779"
"06.09.2006 00:00:00";"311";"311";"299.5";"301.95";"57601451"
"07.09.2006 00:00:00";"298.51";"298.7";"291.77";"294.98";"59256338"
"08.09.2006 00:00:00";"293.04";"299.25";"291";"298.24";"37000798"
"11.09.2006 00:00:00";"295.6";"295.6";"283";"284.25";"59082003"
"12.09.2006 00:00:00";"286.5";"290.25";"283.65";"289.51";"59450735"
"13.09.2006 00:00:00";"286.62";"294.9";"285";"293.97";"53771257"
"14.09.2006 00:00:00";"296.5";"300.49";"291.7";"292.31";"51381981"
"15.09.2006 00:00:00";"287.68";"294.7";"287.68";"290.82";"37918103"
"18.09.2006 00:00:00";"294";"295.48";"290.81";"294.62";"26356093"
"19.09.2006 00:00:00";"296";"296.89";"293.5";"294.99";"26921629"
"20.09.2006 00:00:00";"290";"290";"284.65";"287.97";"33145235"
"21.09.2006 00:00:00";"286.13";"289.35";"278.12";"279.9";"45512389"
"22.09.2006 00:00:00";"281.51";"282.97";"270.75";"271.9";"63788460"
"25.09.2006 00:00:00";"270";"270.8";"261.51";"262.38";"62539050"
"26.09.2006 00:00:00";"267";"274.15";"266.17";"273.31";"48136990"
"27.09.2006 00:00:00";"276.43";"280.99";"274.13";"276.75";"64860615"
"28.09.2006 00:00:00";"284";"290.95";"283.7";"289.54";"69262795"
"29.09.2006 00:00:00";"289.5";"293.3";"285.1";"287.16";"50481746"
"02.10.2006 00:00:00";"290.11";"292.45";"287";"290.79";"35774433"
"03.10.2006 00:00:00";"285.99";"286.67";"281.33";"282.36";"40633652"
"04.10.2006 00:00:00";"279";"288.52";"277.32";"285.95";"69142773"
"05.10.2006 00:00:00";"292.37";"297.26";"290.23";"296.02";"74631721"
"06.10.2006 00:00:00";"294.57";"296.9";"290.12";"292.79";"48031946"
"09.10.2006 00:00:00";"293.7";"300.77";"290.8";"299.8";"53007567"
"10.10.2006 00:00:00";"299.35";"301.9";"291.75";"294.18";"68330888"
"11.10.2006 00:00:00";"292";"296.4";"288.79";"294.98";"52317157"
"12.10.2006 00:00:00";"292";"293.69";"287.56";"290.85";"51281191"
"13.10.2006 00:00:00";"293.5";"299.7";"292.39";"298.24";"73138326"
"16.10.2006 00:00:00";"300";"300.9";"294.54";"297.61";"37186734"
"17.10.2006 00:00:00";"301.97";"302.75";"293.51";"294.7";"59328469"
"18.10.2006 00:00:00";"293.25";"300.2";"293.2";"299.67";"65391960"
"19.10.2006 00:00:00";"298.53";"301.3";"297.6";"300.55";"45647296"
"20.10.2006 00:00:00";"302.5";"303.4";"295.6";"296.82";"42444781"
"23.10.2006 00:00:00";"296";"296.98";"291";"293.93";"32346824"
"24.10.2006 00:00:00";"294.88";"294.88";"289.98";"292.9";"29523122"
"25.10.2006 00:00:00";"294.01";"296.25";"292.35";"295.21";"33586863"
"26.10.2006 00:00:00";"299.54";"299.85";"290.07";"291.33";"52720088"
"27.10.2006 00:00:00";"291";"291.3";"284.25";"285.28";"54069739"
"30.10.2006 00:00:00";"284.61";"285.17";"276.05";"276.81";"39598667"
"31.10.2006 00:00:00";"276";"284.7";"275.5";"281.91";"55196060"
"01.11.2006 00:00:00";"283.55";"291.39";"281.9";"290.33";"47393945"
"02.11.2006 00:00:00";"289.5";"291.5";"286.21";"287.29";"44510328"
"03.11.2006 00:00:00";"287.6";"291.8";"287.1";"291.29";"24712166"
"07.11.2006 00:00:00";"294";"295.24";"292.2";"293.51";"31405051"
"08.11.2006 00:00:00";"292";"292.33";"288.4";"290.12";"29978754"
"09.11.2006 00:00:00";"291.5";"294.7";"291.11";"292.35";"30375551"
"10.11.2006 00:00:00";"292.34";"292.88";"287.87";"292.05";"33007943"
"13.11.2006 00:00:00";"290.53";"294.23";"289.3";"290.98";"28970576"
"14.11.2006 00:00:00";"291.26";"294.8";"289.16";"293.1";"33195360"
"15.11.2006 00:00:00";"294.06";"298.11";"292.38";"293.43";"45651258"
"16.11.2006 00:00:00";"294.5";"295.33";"291.82";"293.92";"22893061"
"17.11.2006 00:00:00";"289.66";"290.65";"284.67";"288.02";"47863893"
"20.11.2006 00:00:00";"287.06";"288.41";"284.04";"285.96";"27705223"
"21.11.2006 00:00:00";"287";"292.89";"286.8";"291.48";"39614638"
"22.11.2006 00:00:00";"293.5";"295";"287.9";"288.91";"51084810"
"23.11.2006 00:00:00";"289";"292";"288.1";"289.99";"20876104"
"24.11.2006 00:00:00";"289.51";"291.48";"288";"290.15";"21160307"
"27.11.2006 00:00:00";"292.11";"292.11";"288.15";"288.9";"21695111"
"28.11.2006 00:00:00";"288.63";"295.35";"285.9";"294.78";"59281833"
"29.11.2006 00:00:00";"296.26";"305.7";"296.26";"304.74";"110661660"
"30.11.2006 00:00:00";"308";"311";"302.85";"306.18";"119915352"
"01.12.2006 00:00:00";"307";"310.01";"302.25";"304.92";"80188886"
"04.12.2006 00:00:00";"305.05";"307.75";"303.75";"304.68";"46180979"
"05.12.2006 00:00:00";"306";"310.22";"306";"308.33";"65160864"
"06.12.2006 00:00:00";"310";"311.8";"306.49";"308.65";"53555752"
"07.12.2006 00:00:00";"309.01";"310.3";"307.3";"307.99";"39749337"
"08.12.2006 00:00:00";"308.7";"308.99";"305.5";"306.35";"36636094"
"11.12.2006 00:00:00";"306";"307.45";"299.89";"301.7";"52872121"
"12.12.2006 00:00:00";"302.5";"302.5";"294.5";"295.99";"69497477"
"13.12.2006 00:00:00";"297";"298";"290.94";"297.06";"60471215"
"14.12.2006 00:00:00";"298.5";"303.2";"298.12";"302.53";"51904937"
"15.12.2006 00:00:00";"304.35";"306.45";"301.82";"304.54";"59108119"
"18.12.2006 00:00:00";"305";"305.33";"302.14";"302.8";"28777645"
"19.12.2006 00:00:00";"301";"301";"294.73";"298.32";"45067973"
"20.12.2006 00:00:00";"301";"303.3";"299.86";"302.46";"35226877"
"21.12.2006 00:00:00";"303";"306.4";"299.52";"305.11";"51305217"
"22.12.2006 00:00:00";"306";"307.37";"302.9";"303.91";"42506195"
"25.12.2006 00:00:00";"304";"304.66";"300.24";"300.92";"22231928"
"26.12.2006 00:00:00";"301";"302";"298.34";"300.04";"31599604"
"27.12.2006 00:00:00";"300";"302.66";"297.87";"301.96";"34961848"
"28.12.2006 00:00:00";"302";"304.87";"300.7";"302.82";"41457700"
"29.12.2006 00:00:00";"302.2";"303.47";"301.81";"302.56";"17479183"
"09.01.2007 00:00:00";"298";"298";"286.12";"287.59";"38499641"
"10.01.2007 00:00:00";"288";"292.35";"281.36";"290.23";"64264879"
"11.01.2007 00:00:00";"289";"294.9";"287.5";"292.21";"46977510"
"12.01.2007 00:00:00";"289.99";"291.56";"286.3";"287.54";"33085290"
"15.01.2007 00:00:00";"291";"294.99";"290.1";"294.51";"32278817"
"16.01.2007 00:00:00";"293.72";"296.6";"287";"288.19";"49757661"
"17.01.2007 00:00:00";"286.47";"288.99";"278.4";"279.6";"55176669"
"18.01.2007 00:00:00";"284";"286.25";"278.51";"281.34";"47477838"
"19.01.2007 00:00:00";"279";"285.5";"276.4";"284.83";"39546501"
"22.01.2007 00:00:00";"289";"290.4";"285.7";"288.83";"39481750"
"23.01.2007 00:00:00";"286";"287.77";"284.45";"286.23";"28531320"
"24.01.2007 00:00:00";"290";"291.35";"286.04";"287.35";"34896304"
"25.01.2007 00:00:00";"289.21";"292.85";"288.5";"290.71";"37421686"
"26.01.2007 00:00:00";"288";"288.35";"286.25";"287.24";"25216246"
"29.01.2007 00:00:00";"289.5";"289.5";"282.84";"283.44";"24649953"
"30.01.2007 00:00:00";"281.48";"285.87";"280";"284.36";"24435962"
"31.01.2007 00:00:00";"289";"289.23";"283.51";"284.54";"31122196"
"01.02.2007 00:00:00";"288.36";"292.2";"286.9";"288.49";"50967891"
"02.02.2007 00:00:00";"289";"290.45";"287.81";"288.74";"21083492"
"05.02.2007 00:00:00";"291.99";"291.99";"288.01";"290.15";"18964832"
"06.02.2007 00:00:00";"289.26";"293.98";"289.1";"291.03";"36100019"
"07.02.2007 00:00:00";"290.5";"290.8";"285.7";"286.84";"35064557"
"08.02.2007 00:00:00";"284.3";"285.39";"279.02";"280.42";"43423193"
"09.02.2007 00:00:00";"284.11";"284.84";"277.5";"278.37";"30159299"
"12.02.2007 00:00:00";"277";"277";"268.31";"269.35";"43504181"
"13.02.2007 00:00:00";"267";"276.49";"265.08";"274.87";"58589784"
"14.02.2007 00:00:00";"279";"281.88";"276.81";"281.32";"53961942"
"15.02.2007 00:00:00";"281.2";"282.9";"278.07";"278.79";"29216124"
"16.02.2007 00:00:00";"279.5";"283.34";"276.55";"282.5";"35021882"
"19.02.2007 00:00:00";"283.5";"286.69";"283.21";"284.2";"30844985"
"20.02.2007 00:00:00";"284";"284.48";"278.52";"279.44";"25757053"
"21.02.2007 00:00:00";"279.01";"282.1";"278.81";"280.4";"20109899"
"22.02.2007 00:00:00";"282.5";"283.41";"281.04";"282.3";"18094260"
"26.02.2007 00:00:00";"284.11";"285.8";"282.75";"285.33";"29490596"
"27.02.2007 00:00:00";"283.2";"283.45";"272.3";"275.52";"42902710"
"28.02.2007 00:00:00";"270.03";"270.99";"262.01";"266.59";"68236214"
"01.03.2007 00:00:00";"266";"270.4";"249";"256.42";"76836389"
"02.03.2007 00:00:00";"258.5";"261.48";"253.71";"260.27";"64643318"
"05.03.2007 00:00:00";"250";"250.5";"239.8";"249.66";"68489452"
"06.03.2007 00:00:00";"253.8";"256.49";"251.81";"254.02";"48480617"
"07.03.2007 00:00:00";"256.5";"257.88";"250.29";"253.4";"39549285"
"09.03.2007 00:00:00";"260.11";"268.51";"259.69";"263.78";"66305516"
"12.03.2007 00:00:00";"264";"268.2";"259.75";"260.58";"47812929"
"13.03.2007 00:00:00";"262";"264.17";"257.52";"260.23";"54465243"
"14.03.2007 00:00:00";"249";"254.85";"243";"253.36";"85209764"
"15.03.2007 00:00:00";"256.5";"258.87";"251.77";"255.54";"44242281"
"16.03.2007 00:00:00";"254.5";"256.44";"253.1";"254.41";"27509627"
"19.03.2007 00:00:00";"257.11";"258.5";"254.42";"257.55";"35902829"
"20.03.2007 00:00:00";"259";"259.55";"251.53";"253.62";"46047260"
"21.03.2007 00:00:00";"255";"255";"251.01";"253.28";"27866950"
"22.03.2007 00:00:00";"257.6";"263.19";"254.25";"260.73";"79920352"
"23.03.2007 00:00:00";"261.93";"269.56";"259.55";"268.84";"70627093"
"26.03.2007 00:00:00";"270";"275.4";"270";"274.52";"72280149"
"27.03.2007 00:00:00";"272";"273.29";"267.78";"269.25";"61790199"
"28.03.2007 00:00:00";"269.9";"274.7";"268.55";"271.46";"58091264"
"29.03.2007 00:00:00";"270.01";"274.42";"270.01";"273.97";"39800952"
"30.03.2007 00:00:00";"276.5";"277.45";"269.8";"270.87";"45146978"
"02.04.2007 00:00:00";"270.51";"271.29";"267.3";"269.04";"19524406"
"03.04.2007 00:00:00";"270.78";"271";"265.15";"266.93";"23081140"
"04.04.2007 00:00:00";"268.01";"272.6";"267.01";"268.91";"35226515"
"05.04.2007 00:00:00";"269.52";"270.9";"268.4";"269.97";"18512727"
"06.04.2007 00:00:00";"270.03";"270.22";"267.54";"268.2";"17706224"
"09.04.2007 00:00:00";"269.1";"271.9";"268.3";"269.61";"23390001"
"10.04.2007 00:00:00";"267";"269.56";"265.07";"268.99";"33975656"
"11.04.2007 00:00:00";"270.49";"276.48";"270.02";"273.88";"81608965"
"12.04.2007 00:00:00";"272.57";"274.9";"270.2";"270.51";"45331193"
"13.04.2007 00:00:00";"274";"274.5";"271.5";"271.9";"36873574"
"16.04.2007 00:00:00";"271.9";"272.01";"265.62";"267.5";"46835773"
"17.04.2007 00:00:00";"266.02";"266.09";"260.5";"260.95";"40663310"
"18.04.2007 00:00:00";"259.54";"261.5";"257";"257.6";"26794724"
"19.04.2007 00:00:00";"254.93";"255";"249.5";"251.98";"36911073"
"20.04.2007 00:00:00";"255.5";"260.4";"254.61";"260.3";"20621118"
"23.04.2007 00:00:00";"261.5";"262.49";"256.1";"258.1";"24257707"
"24.04.2007 00:00:00";"258";"259.8";"255.31";"257.65";"18559056"
"25.04.2007 00:00:00";"255.5";"261.57";"254.11";"260.25";"25778174"
"26.04.2007 00:00:00";"262.8";"263.45";"258.47";"260";"24701261"
"27.04.2007 00:00:00";"259.5";"259.75";"254";"255.5";"23103994"
"28.04.2007 00:00:00";"256.5";"257.67";"255.5";"257.49";"8486108"
"02.05.2007 00:00:00";"254.9";"258.29";"252.54";"254.7";"17611131"
"03.05.2007 00:00:00";"255.5";"256.39";"253.81";"254.3";"10754951"
"04.05.2007 00:00:00";"253.12";"254.97";"250.1";"253.82";"11823320"
"07.05.2007 00:00:00";"254";"256.65";"253.51";"254.5";"14351844"
"08.05.2007 00:00:00";"253.63";"254.95";"250.05";"250.88";"14931858"
"10.05.2007 00:00:00";"252";"253.81";"246.01";"247.7";"25737786"
"11.05.2007 00:00:00";"245";"247.31";"242.7";"243.48";"29749921"
"14.05.2007 00:00:00";"245.93";"247";"239.25";"242.71";"26617796"
"15.05.2007 00:00:00";"240.94";"241.49";"237.07";"238.3";"35483445"
"16.05.2007 00:00:00";"239.2";"246";"233.23";"245.8";"37419670"
"17.05.2007 00:00:00";"246.65";"249.3";"242.31";"244.19";"40367280"
"18.05.2007 00:00:00";"246";"249.1";"244.24";"248.7";"30245201"
"21.05.2007 00:00:00";"250.5";"251.2";"246.61";"247.39";"23775265"
"22.05.2007 00:00:00";"248";"248.6";"243.77";"247.58";"23248440"
"23.05.2007 00:00:00";"246.61";"247.48";"240.6";"241.6";"30961288"
"24.05.2007 00:00:00";"239";"240";"232.31";"237.1";"44444235"
"25.05.2007 00:00:00";"233.35";"240.8";"233.35";"238.5";"22731839"
"28.05.2007 00:00:00";"240.5";"240.6";"231.8";"234.22";"22036854"
"29.05.2007 00:00:00";"234.27";"235.88";"227.37";"229.25";"38618671"
"30.05.2007 00:00:00";"226";"229.35";"222.65";"227.99";"40047488"
"31.05.2007 00:00:00";"230.5";"236.15";"229.6";"236";"33110434"
"01.06.2007 00:00:00";"236.99";"245.5";"233.6";"244.8";"75784119"
"04.06.2007 00:00:00";"243.92";"247.3";"240.5";"246.3";"35588814"
"05.06.2007 00:00:00";"246.04";"251.46";"246.04";"247";"43869361"
"06.06.2007 00:00:00";"247.04";"249.39";"241.58";"244";"34867811"
"07.06.2007 00:00:00";"242.5";"246.7";"240.65";"241.28";"43478477"
"08.06.2007 00:00:00";"239";"241.98";"237.26";"241.3";"40604173"
"09.06.2007 00:00:00";"242";"243.93";"240.55";"243";"17863780"
"13.06.2007 00:00:00";"242.05";"246.87";"241.01";"246.64";"28113017"
"14.06.2007 00:00:00";"249.85";"257.87";"248.35";"257.7";"78774620"
"15.06.2007 00:00:00";"259";"265.2";"257.3";"265";"79422154"
"18.06.2007 00:00:00";"266.5";"268.44";"264.02";"264.82";"56473400"
"19.06.2007 00:00:00";"264.01";"266.97";"262.29";"264.69";"40892745"
"20.06.2007 00:00:00";"266.27";"269.49";"264.8";"268.24";"55648404"
"21.06.2007 00:00:00";"265.7";"268.44";"262.1";"262.4";"44415949"
"22.06.2007 00:00:00";"263.2";"265.3";"261.1";"262.96";"32719982"
"25.06.2007 00:00:00";"261";"263.99";"257.7";"257.88";"32372537"
"26.06.2007 00:00:00";"259";"262.5";"256.55";"261.99";"52814346"
"27.06.2007 00:00:00";"259.5";"260.87";"258.18";"260.34";"23803671"
"28.06.2007 00:00:00";"263.61";"266.66";"263";"264.53";"46163971"
"29.06.2007 00:00:00";"270";"270.4";"264.3";"267.74";"60770629"
"02.07.2007 00:00:00";"267.97";"275.17";"267.03";"272.17";"80779736"
